LearDia;LearHou;SharHou;CollMem;CollExp;CourCom;UnitKerja
0;19.75;0;0;16;0;7
0;0;0;0;0;0;5
0;4.73;0;0;0;0;1
0;0;0;0;0;0;5
0;6.69;0;0;15;0;7
0;1.3;0;0;0;11;6
0;0;0;0;0;0;7
0;1.74;0;0;0;0;7
0;0;0;0;0;0;7
8;39.52;54;218;126;478;6
0;202.07;0;0;861;0;7
0;0;0;0;0;0;7
0;48;0;0;2;0;2
0;8.86;0;0;2;0;1
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;5
0;8.5;0;0;29;0;7
0;0;0;0;0;0;6
0;0;0;0;0;0;7
0;18.29;0;0;7;0;3
0;0;0;0;0;0;6
0;0;0;0;0;0;7
0;0;0;0;0;0;4
0;0;0;0;0;0;7
0;2.65;0;0;0;0;7
0;0;0;0;0;0;7
0;2.43;0;0;1;0;6
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;5
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;3.6;0;0;1;8;6
0;0;0;0;0;0;5
0;0;0;0;0;0;7
0;0.02;0;0;5;0;6
0;0;0;0;0;0;7
0;0;0;0;0;0;6
0;0;0;0;0;0;6
0;0.16;0;0;0;1;7
0;2.35;0;0;14;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;5
0;17.32;0;0;46;79;7
1;88.63;7;13;415;48;7
0;42.61;0;0;0;0;6
0;0;0;0;0;0;5
0;18.18;0;0;1;0;5
314;118.23;0;0;612;144;6
0;1.81;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;3.92;0;0;0;18;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0.27;0;0;5;0;7
0;0.26;0;0;6;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
51;41.24;5.58;23;116;341;7
0;0.33;0;0;1;0;7
0;133.56;0;0;263;105;7
14;22.42;1.5;7;133;71;7
106;61.3;25.75;107;523;252;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;3.42;2.5;13;33;14;7
0;0;0;0;0;0;2
0;0;0;0;0;0;6
586;126.28;136.38;538;1018;767;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;5
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;95.2;0;0;474;4;7
0;0.24;0;0;2;0;2
0;0;0;0;0;0;7
0;1.75;0;0;0;0;7
0;5.39;0;0;25;0;7
0;16.66;0;1;1;0;5
0;8.06;0;0;35;0;2
0;138.76;12;15;232;0;2
0;64.93;0;0;2;0;6
0;14.39;0;0;2;0;1
0;4.66;0;0;11;0;2
0;43.86;0;6;23;2;2
54;25.96;0.5;1;25;0;7
0;186.02;0;0;623;168;2
0;25.83;0;0;86;0;2
69;31.99;2;2;2;8;5
87;123.96;66.7;154;364;111;6
1;12.98;0.17;1;9;1;7
0;44.63;0;3;246;0;2
0;3.06;0;0;4;7;5
0;82.04;0;0;0;0;6
0;45.25;0;0;15;8;2
0;0;0;0;0;0;7
0;0;0;0;0;0;5
0;3.62;0;0;1;0;6
0;0;0;0;0;0;7
0;0;0;0;0;0;2
0;3.41;0;0;14;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;4
0;13.44;0;0;0;0;2
0;0;0;0;0;0;6
17;16.51;0.18;16;86;15;5
0;0;0;0;0;0;2
0;0;0;0;0;0;7
0;0;0;0;0;0;5
0;0;0;0;0;0;5
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;6.23;0;0;97;2;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;6.85;0;0;61;51;5
0;21.51;0;0;74;191;2
0;0;0;0;0;0;7
0;2.43;0;0;0;0;3
0;0;0;0;0;0;7
0;0;0;0;0;0;2
0;0;0;0;0;0;7
0;0;0;0;0;0;7
29;0;0;2;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;5
0;0;0;0;0;0;1
0;0;0;0;0;0;7
0;0;0;0;0;0;7
5;5.19;0;6;5;34;7
0;45.43;17;85;85;558;7
0;2.72;0;0;0;24;7
0;3.43;0;0;5;0;7
18;43.02;3.08;17;642;110;7
0;23.35;0;0;9;10;7
0;0;0;0;0;0;7
0;0;0;0;0;0;2
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
110;326.25;112.75;280;1144;211;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;3;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
7;225.97;200;536;999;228;2
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;4.09;0;0;2;0;7
0;61.52;0;0;28;0;2
0;0;0;0;0;0;5
0;42.03;0;4;104;43;5
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;36.23;0;0;20;0;1
0;0.36;0;0;0;3;7
0;0.31;0;0;17;0;7
0;0;0;0;2;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;2
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;1.64;0;5;13;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
780;52.82;24.39;227;826;795;7
0;0;0;0;0;0;7
0;0;0;0;0;0;6
0;5.14;0;0;5;0;6
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;1.05;0;0;0;0;2
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;5
0;0;0;0;0;1;7
0;4.36;0;0;8;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;5
0;0;0;0;0;0;7
0;11.2;0;0;68;15;6
0;0;0;0;0;0;1
143;814.85;134.33;183;3414;438;5
5;38.73;0;0;36;45;7
0;9.94;0;0;52;0;6
0;73.65;3.5;43;236;139;7
0;0;0;0;0;0;7
0;0;0;0;0;0;1
0;0;0;0;0;0;2
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
2;2.47;0.42;1;1;29;7
0;0;0;0;0;0;7
0;45.62;3;2;7;0;2
0;0;0;0;0;0;2
0;0.03;0;0;2;0;1
0;0;0;0;0;0;7
0;0;0;0;0;0;2
10;0;0;0;0;0;7
0;1.78;0;0;0;0;7
0;0;0;0;0;0;7
94;72.79;2.5;10;236;64;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;1
0;0;0;0;0;0;7
0;0;0;0;0;0;1
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;3
11;117.35;0.08;4;17;8;3
0;0;0;0;0;0;7
0;54.14;0;10;479;61;6
0;0;0;0;0;0;2
0;0;0;0;0;0;7
0;0.27;0;5;6;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;2
0;0;0;0;0;0;6
0;0.02;0;0;1;0;7
0;0;0;0;0;0;4
0;0;0;0;0;1;6
0;8.37;0;0;0;0;5
0;0;0;0;0;0;7
0;0;0;0;0;0;5
0;0;0;0;0;0;7
6;41.2;12;0;1;0;1
0;0;0;0;0;0;7
0;0;0;0;0;0;5
1;2.62;1.25;5;51;10;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
1;21.74;0;0;0;2;6
0;14.81;0;0;0;0;6
0;0;0;0;0;0;7
0;0;0;0;0;0;1
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
6;0.29;0.02;1;15;8;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;2
0;0;0;0;0;0;7
0;27.83;2.6;6;166;0;2
0;4.7;0;0;0;0;7
0;0;0;0;0;0;4
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;9.87;0;0;0;30;4
1;48.86;3.25;3;198;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;2
353;73.85;10.65;222;347;487;6
0;31.55;0;0;0;0;6
0;0;0;0;0;0;7
1128;122.34;112.23;583;648;1240;7
0;112.04;0;0;160;1;5
0;0;0;0;0;0;7
0;0;0;0;0;0;7
19;0.05;0;2;1;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;6
0;0;0;0;0;0;7
0;2.65;0;0;1;0;6
0;0;0;0;0;0;1
0;0.03;0.5;2;2;0;7
0;0;0;0;0;0;4
0;0;0;0;0;0;7
0;10.46;6.58;23;126;28;7
0;2.55;5.98;17;33;1;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;11.33;0;0;0;0;1
0;27.11;0;0;22;0;7
0;0;0;0;0;0;7
0;1.14;0;0;5;0;2
0;0;0;0;0;0;7
0;47.58;0;0;34;0;4
0;55.38;0.25;31;301;1;7
0;0;0;0;0;0;6
0;0;0;0;0;0;7
12;61.64;1;3;25;89;2
0;0;0;0;0;0;2
0;0;0;0;0;0;6
0;1;0;0;0;0;7
0;0;0;0;0;0;1
0;3.32;0;0;10;0;7
0;0;0;0;0;0;2
0;0;0;0;0;0;6
0;0;0;0;0;0;7
0;0.18;0;0;9;1;7
0;0;0;0;0;0;7
0;0.02;0;0;2;0;7
0;0;0;0;0;0;2
0;0;0;0;0;0;2
0;0;0;0;0;0;5
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
636;270.17;143;408;670;1176;5
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;170.9;0;1;972;1;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0.96;0.03;1;6;2;7
0;1.27;0;0;14;12;7
0;0.3;0;0;0;10;2
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;4
0;0;0;0;0;0;7
0;0.05;0;0;4;0;6
0;0;0;0;0;0;2
0;0;0;0;0;0;3
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;38.48;0;0;2;0;4
0;34.59;0;0;7;0;2
0;22.16;1;5;15;39;7
0;0;0;0;0;0;1
0;0.25;0;0;4;0;7
0;0.01;0;4;1;0;7
0;0;0;0;0;0;7
0;0.64;0;0;5;0;2
0;0;0;0;0;0;7
0;0;0;0;0;0;1
0;0;0;0;0;0;7
0;2.22;0;0;0;0;1
0;0;0;0;0;0;5
0;0;0;0;0;0;5
0;0;0;1;0;0;7
0;0;0;0;0;0;7
0;7.11;0;0;14;0;6
0;0;0;0;0;0;7
0;1.64;0;0;0;0;5
0;2.23;0;0;0;0;7
0;0;0;0;0;0;7
0;3.9;0.75;4;20;36;7
0;0;0;0;0;0;1
0;5.9;0;0;1;0;6
0;17.56;18;45;55;150;7
0;0;0;0;0;0;7
0;0;0;0;0;0;5
0;2.2;0;0;48;0;5
0;4.02;0;0;0;21;7
0;0;0;0;0;0;7
0;0.07;0;0;8;0;5
1189;175.68;221.35;1142;1917;1669;7
0;10.78;0;0;4;0;6
293;108.36;55.11;231;344;324;7
0;0;0;0;0;0;1
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0.94;0;0;10;14;7
0;0.33;0;0;7;0;7
0;0.02;0;0;1;0;7
0;0;0;0;0;0;7
0;28.83;0;16;162;29;7
0;0;0;0;0;0;7
0;4.05;0.67;2;8;0;7
72;427.84;9.48;13;285;314;2
961;370.77;0;0;1223;16;2
0;38.53;0;0;195;42;7
98;554.65;11.5;7;131;133;5
0;61.19;0;0;7;0;4
0;18.09;0;0;7;1;2
121;43.42;26.75;116;335;64;2
0;11.09;0;0;9;0;6
0;66.83;0;0;160;0;4
0;10.66;0;0;9;0;4
0;4.55;0;2;4;0;6
0;1.21;0;0;0;0;7
0;13.03;0;0;24;1;1
0;90.5;0;0;238;4;2
4;46.89;1;2;28;0;1
0;4.91;0;0;1;4;1
14;161.03;12.5;8;35;5;2
0;77.29;0;1;22;0;6
7;17.9;0;1;1;4;3
31;141.03;11.25;16;24;162;2
0;27.06;0;0;3;18;7
0;4.04;0;0;14;12;7
0;14.22;0;16;108;26;5
0;14.96;7;11;11;5;7
1;47.67;6.25;54;333;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;5
0;1.77;0;0;19;2;7
0;10.17;0;0;17;0;6
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;13.87;0;0;45;158;2
0;8.83;0;0;51;0;7
0;1.32;0;0;8;0;6
0;0;0;0;0;0;7
0;0;0;0;0;0;6
0;0;0;0;0;0;7
0;0;0;0;0;0;5
0;0;0;0;0;0;7
0;0;0;0;0;1;6
0;11.79;0;0;3;0;6
0;0;0;0;0;0;7
0;0;0;0;0;0;7
5;73.59;41.41;76;111;226;4
39;56.02;18.72;94;717;208;7
0;0;0;0;0;0;7
0;0;0;0;0;0;1
0;0;0;0;0;0;7
328;64.45;130.33;317;475;29;3
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;27.69;0;3;105;15;7
0;13.7;0;0;0;0;1
0;0;0;0;0;0;7
0;0;0;0;0;0;7
35;8.9;0.34;25;116;38;6
0;39.04;0;0;228;330;5
0;5.28;0;0;0;0;7
0;1.54;0;1;9;11;7
0;0;0;0;0;0;5
0;0;0;0;0;0;5
2;30.16;0;0;620;21;7
0;0;0;0;0;0;2
0;9.56;0;0;7;56;2
0;0.86;6;1;0;2;7
0;0;0;0;0;0;7
0;24.42;0;77;208;2;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;2
643;86.57;503.57;654;702;73;2
0;12.2;0;0;41;146;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;1.64;0;0;4;0;7
0;0;0;0;0;0;1
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;1.64;0;0;0;13;7
0;0;0;0;0;0;7
0;28.79;0;1;167;60;7
0;0;0;0;0;0;7
392;208.47;94.58;373;608;649;6
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;32.34;0;0;250;0;7
0;0;0;0;0;0;1
0;0;0;0;0;0;7
0;0;0;0;0;0;2
0;13.97;0;0;3;0;2
0;0;0;0;0;0;7
0;9.86;0;0;10;0;2
1283;272.05;249.56;1039;1697;2404;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;55.64;0;0;2;0;6
0;2.67;0;0;0;1;7
0;0;0;0;0;0;5
0;0;0;0;0;0;5
0;0.11;0.15;6;1;0;7
0;0;0;0;0;0;7
0;74.67;53.58;32;0;0;6
0;24.59;0;0;43;0;2
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;5
0;0;0;0;0;0;7
1099;339.84;608.33;895;1598;2097;4
0;0;0;0;0;0;7
209;568.06;2.83;10;2563;23;2
0;0;0;0;0;0;7
5;377.61;2.97;5;965;23;2
0;0;0;0;0;0;7
0;0;0;0;0;0;1
0;43.03;0;0;3;0;1
0;0;0;0;0;0;6
0;0;0;0;0;0;7
0;0;0;0;0;0;2
0;22.08;0.33;7;3;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;8.02;0;0;0;0;1
0;0;0;0;0;0;7
334;264.7;206.06;324;766;660;2
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;12.83;0;0;0;0;7
0;0;0;0;0;0;7
0;0.27;0;0;0;4;3
0;14.4;5.58;15;34;1;7
0;43.26;0;0;161;0;7
0;0;0;0;0;0;7
1;174.41;0.25;2;604;21;5
0;2.18;0;0;0;0;6
3;130.45;0;8;694;19;2
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0.25;0;0;0;1;7
0;0;0;0;0;0;7
0;36.2;0.75;1;20;9;2
0;57.33;0;0;28;0;4
0;15.37;0;0;0;29;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;1.07;0;0;4;0;4
0;6.7;0;0;49;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0.65;0;0;3;2;1
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;4.68;0;0;0;1;7
0;4.94;0;0;0;0;6
0;0;0;0;0;0;4
0;0;0;0;0;0;7
0;0.56;0;0;18;0;7
5;23.06;5.5;20;65;125;7
0;28.12;24.5;21;50;26;2
0;0;0;0;0;0;1
0;0;0;0;0;0;5
0;0;0;0;0;0;7
0;0.4;0;0;0;10;7
0;0;0;0;0;0;7
0;0;0;0;0;0;6
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
481;89.5;55.96;280;751;670;5
0;0;0;0;0;0;5
0;0.25;0;0;1;0;7
0;0;0;0;0;0;5
0;11.26;0;0;55;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;9.99;0;0;2;1;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;2
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;6
0;0;0;0;0;0;5
0;0;0;0;0;0;7
0;0;0;0;0;0;7
210;135.73;43.78;213;884;392;4
0;1.21;0;0;0;0;7
8;63.96;2.5;18;125;155;6
0;2.16;0.25;6;43;0;7
0;2.92;0;0;0;3;1
0;2.27;0;0;0;1;5
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;5
0;0;0;0;0;0;1
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;1;2
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;5
0;0;0;0;0;0;5
0;1.99;0.17;7;27;1;6
0;0.16;0;0;0;3;7
0;0;0;0;0;0;6
67;149.82;0;13;483;4;4
0;0;0;0;0;1;7
0;0;0;0;0;0;4
0;0;0;0;0;0;1
0;0;0;0;0;0;7
31;11.09;13.25;53;109;55;6
8;0.15;3;12;16;2;7
0;0;0;0;0;0;4
0;0;0;0;0;0;7
0;0;0;1;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;1
0;0;0;0;0;0;7
0;2.89;0;0;0;0;2
65;0;0;0;0;0;7
0;1.79;0;0;0;0;2
0;0;0;0;0;0;7
4;73.38;12;6;222;19;2
0;0;0;0;0;0;7
0;0;0;0;0;0;2
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;5
7;0;0;0;0;0;7
0;0;0;0;0;0;6
0;0;0;0;0;0;7
0;1.83;0;0;0;0;7
0;0;0;0;0;0;4
0;2.57;0;0;1;0;6
0;46.6;1.75;4;238;8;2
0;0;0;0;0;0;7
0;4.78;0;0;1;0;6
0;7.21;0;0;17;0;4
0;0;0;0;0;0;7
0;0;0;0;0;0;7
31;0.52;7.5;15;14;4;2
0;35.65;0;0;6;0;1
0;0;0;0;0;0;4
0;1.08;0;0;1;0;1
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;6
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;4
0;6.63;0;0;0;26;6
0;0;0;0;0;0;1
0;0.02;0;0;1;0;7
0;0;0;0;0;0;7
0;0.48;1.75;12;15;0;7
0;0;0;0;0;0;7
7;31.1;10;43;113;356;7
0;0.09;0;0;9;0;7
3;37.84;1.75;2;63;13;4
0;4.41;0;0;0;0;7
0;0;0;0;0;0;7
48;20.39;8.77;35;176;177;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;13.72;0;0;7;0;1
0;0;0;0;0;0;7
0;32.37;0;0;14;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;2
0;0;0;0;0;0;6
0;0;0;0;0;0;5
0;7.62;0;0;0;10;6
0;0;0;0;0;0;7
0;0;0;0;0;0;7
14;1.55;3.43;19;33;0;7
27;0;0;0;0;0;7
0;0;0;0;0;0;7
0;36.5;0;0;207;0;2
0;0;0;0;0;0;7
0;0.37;0;0;1;2;7
0;0;0;0;0;0;6
0;2.5;0;0;1;0;2
223;90.81;12.75;51;441;169;1
0;3.14;0;0;16;0;7
0;4.69;0;0;0;15;7
0;11.23;0;0;40;0;5
0;18.21;0;0;120;0;7
0;16.43;0;0;3;0;6
0;1.05;0;0;4;0;7
0;39.11;2;3;4;0;2
0;28.2;0;0;21;0;3
384;164.2;116.94;346;495;783;6
0;31.01;0;0;354;9;7
218;174.85;37.67;216;1223;1129;2
6;151.96;4.75;5;33;11;2
0;36.41;0;0;10;0;1
45;269.69;10.83;16;856;24;3
0;7.34;0;0;7;0;5
0;29.91;0;0;1;5;2
0;0.01;0;0;0;0;1
0;295.74;0;0;1028;0;4
0;8.04;0;0;22;0;2
0;32.48;0;0;240;0;2
0;6.22;0;0;32;35;2
0;78.11;0;0;120;0;2
0;13.34;0;0;11;0;4
0;2.22;0;0;0;0;3
16;70.35;0.5;1;48;289;2
33;35.39;0.83;5;271;12;5
0;285.73;1.5;2;353;41;3
0;20.91;0;0;7;0;4
13;39.01;4.5;12;35;2;2
0;39.67;2;1;6;0;4
0;22.63;0;0;63;0;7
0;6.57;0;0;2;0;5
0;421.98;0;0;812;13;2
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;2.62;0;0;0;0;7
0;0;0;0;0;0;7
81;61.49;0.79;57;1834;58;7
0;0.01;0;0;3;0;7
0;0;0;0;0;0;7
0;1.72;0;0;0;0;1
0;0;0;0;0;0;6
0;8.04;0;0;0;0;7
0;0;0;0;0;0;7
356;57.6;36.28;220;161;778;7
0;29.48;0;0;4;0;1
0;0;0;0;0;0;6
0;0;0;0;0;0;2
0;0;0;0;0;0;4
0;0;0;0;1;0;7
5;0.68;0;0;3;10;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
395;146.88;55.39;253;1026;753;7
6;9.35;0;3;64;74;7
0;340.32;0;3;1419;49;6
0;0;0;0;0;0;7
0;0;0;0;0;0;5
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;2.13;0;0;3;0;1
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;10.45;0;0;91;6;5
0;0;0;0;0;0;7
0;17.81;0;0;0;0;6
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;2;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
7;0;0;0;0;2;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;7.5;0;0;12;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0.34;0.25;1;2;1;7
0;7.05;0;0;2;0;6
1292;1282.1;1962;1566;4292;794;7
0;0;0;0;0;0;7
0;0;0;0;0;0;2
0;0;0;1;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
38;31.52;14.58;62;171;165;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;6
353;73.85;10.65;222;347;487;2
0;0;0;0;0;0;6
0;99.66;0;1;210;0;1
0;0;0;0;0;0;7
0;0;0;0;0;0;7
1;5.38;0.18;11;16;89;7
0;0.41;0;0;0;4;7
0;0;0;0;0;0;7
0;1.39;0;0;40;0;7
38;244.49;28.57;154;1788;25;7
0;0;0;0;0;0;7
0;29.62;0;0;2;0;2
0;0;0;0;0;0;5
0;0;0;0;0;0;7
0;0;0;0;0;0;7
48;42.12;2.83;2;6;5;2
0;0;0;0;0;0;7
75;30.2;8.1;70;335;79;5
0;0;0;0;0;0;7
0;0;0;0;0;0;7
3;103.54;3.5;7;142;68;1
0;0;0;0;0;0;2
0;0;0;0;0;0;7
0;1.26;0;0;15;0;7
0;0;0;0;0;0;7
0;2.65;0;0;1;0;6
0;1.56;0;0;5;0;1
237;89.46;112.36;254;331;367;2
0;0;0;0;0;0;7
0;0;0.25;1;0;0;7
0;0;0;0;0;0;7
0;85.18;0;24;420;1;7
0;0;0;0;0;0;7
0;37.77;0.5;36;249;1;3
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;5.97;0;1;103;0;4
0;199.64;0;1;162;0;6
0;0;0;0;0;0;7
0;96.97;0;0;115;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;4
0;14.83;0;0;27;1;7
0;0;0;0;0;0;7
0;0;0;0;0;0;5
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;2
0;0;0;0;0;0;1
0;18.64;0;0;215;6;7
0;0;0;0;0;0;6
0;0;0;0;0;0;7
0;0;0;0;0;0;6
0;0.01;0;0;1;0;7
0;18.67;0;0;123;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;3.66;0;0;1;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;4
0;0;0;0;0;0;6
0;0.76;0;0;0;4;5
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;2.43;0;0;0;0;1
0;2.91;0;0;0;0;6
463;106.43;108.5;434;622;727;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;1.36;0;0;0;0;2
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;2
0;0;0;0;0;0;6
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;5
5;8.45;0.08;6;7;10;1
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;6
0;0;0;0;0;0;5
0;9.41;0;9;40;0;2
0;0;0;0;0;0;6
0;126.43;0;0;213;48;7
0;1.02;0;0;5;0;7
0;0;0;0;0;0;7
0;10.3;0.75;2;44;0;6
0;0;0;0;0;0;5
0;0;0;0;0;0;5
0;0;0;0;0;0;7
15;0.46;0.28;12;76;0;6
0;0;0;0;0;0;7
0;26.31;0;0;1;0;4
0;0;0;0;0;0;1
0;0.04;0;0;5;0;7
0;22.08;0.33;7;3;0;2
0;0;0;0;0;0;7
15;32.15;0;0;0;3;1
0;0;0;0;0;0;5
0;33.65;14.87;149;209;0;5
0;2.37;0;0;1;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;2
0;0;0;0;0;0;7
0;0;0;0;0;0;5
0;0;0;0;0;0;7
0;0;0;0;0;0;4
0;12.74;0;0;49;14;7
0;0;0;0;0;0;4
494;115.41;115.5;457;568;784;7
0;0;0;0;0;0;7
0;3.42;0;1;11;0;1
0;0;0;0;0;0;2
0;2.79;0;0;0;0;3
0;2;0;0;0;0;2
258;69.35;8.13;225;636;482;7
0;0;0;0;0;0;7
0;0;0;0;0;0;6
0;0;0;0;0;0;2
0;0;0;0;0;0;7
0;13.89;0;0;11;0;2
0;0;0;0;0;0;7
0;0;0;0;0;0;7
32;12.04;0.85;22;445;2;7
0;11.64;0;1;4;0;4
0;2.08;0;0;0;0;5
0;0;0;0;0;0;7
0;0;0;0;0;0;7
0;0;0;0;0;0;7
